pitch,angle,speed,spin,run,frame,src_frame,total,spread,meanSignal,fovea_total,mid_total,far_total,delta_total,corr_prev,PC1,PC2,PC3,PC4,PC5
fb,0deg,speed0,spin-500,run2,60,78,633325.793645617,168.903065600066,165.705335857043,204.490263736481,0,633121.303381881,1988.84940602188,0.99868456660655,780.118844816896,3282.24541337745,1529.24643098545,-2.35650909012504,-974.820097344017
fb,0deg,speed0,spin-500,run2,61,79,635584.94998249,168.358523555056,166.296428566847,206.411101287399,0,635378.538881203,2259.15633687272,0.998490749736764,1031.84152670966,3445.3329511001,1405.99462905295,197.781263012789,-1111.05760908137
fb,0deg,speed0,spin-500,run2,62,81,640916.786488091,167.191558572072,167.69146689903,211.512077995971,0,640705.274410095,5331.83650560072,0.992848119175656,1598.05967825432,3736.54829034967,1060.19861954301,626.559959585611,-1291.30983753201
fb,0deg,speed0,spin-500,run2,63,82,643977.663208334,166.548890011462,168.492324230333,215.192260311008,0,643762.470948023,3060.87672024348,0.997699799702966,1914.59116829449,3856.51960436631,833.050571374206,842.903785375036,-1310.79929674248
fb,0deg,speed0,spin-500,run2,64,83,647273.967879048,165.880308630929,169.354779664848,220.134160004597,0,647053.833719044,3296.30467071373,0.99736620794462,2248.76230765263,3952.46870527166,573.44249777868,1044.70537505051,-1266.54323150434
fb,0deg,speed0,spin-500,run2,65,84,650940.741636211,165.179694146944,170.314165786555,227.611117945594,0,650713.130518266,3666.77375716332,0.997037496048299,2605.09613901211,4019.72411638805,279.331009294845,1223.81607331951,-1148.36959785017
fb,0deg,speed0,spin-500,run2,66,86,661482.67105299,164.032954387717,173.072389077182,275.912309002813,0,661206.758743987,10541.9294167784,0.984944362142366,3421.21524258713,4025.63912520992,-409.383240469719,1537.56367857044,-596.150065964918
fb,0deg,speed0,spin-500,run2,67,87,669162.945236375,163.983414898181,175.081879967654,342.530098455709,0,668820.415137919,7680.27418338484,0.994270611907728,3898.90513764632,3950.27924265017,-795.838945926575,1629.61024611637,-170.761141977759
fb,0deg,speed0,spin-500,run2,68,88,678320.78691187,164.474206892088,177.477966224979,453.323727812382,0,677867.463184057,9157.84167549526,0.993133094942518,4424.21608067146,3808.54054158564,-1187.29195147877,1653.12067689555,328.185268649487
fb,0deg,speed0,spin-500,run2,69,90,696607.839565565,164.891068399991,182.262647714695,783.913457297659,0,695823.926108267,18287.052653695,0.973076923356701,5522.12164601862,3303.73695387307,-1910.89225458791,1335.60131354561,1234.74941512305
fb,0deg,speed0,spin-500,run2,70,91,704797.586195796,164.300382712782,184.405438565096,977.500159409602,0,703820.086036387,8189.7466302315,0.990473075386913,6073.11377820138,2922.51608387982,-2187.71782248519,980.555260697109,1533.91056773877
fb,0deg,speed0,spin-500,run2,71,92,712910.843217491,163.257426439575,186.528216435764,1184.15390470917,0,711726.689312782,8113.25702169491,0.989037946390106,6609.73956053568,2446.2758711817,-2422.27213156546,489.012301973789,1625.75795362166
fb,0deg,speed0,spin-500,run2,72,94,736415.236115073,161.63905886149,192.677979098659,1638.69895932558,0,734776.537155747,23504.3928975817,0.954954372215308,7634.0940593401,1135.66537960924,-2756.45498859459,-738.568868467708,1196.01282113699
fb,0deg,speed0,spin-500,run2,73,95,755687.2776003,163.292619553269,197.720376138226,1906.46922055688,0,753780.808379743,19272.0414852267,0.982512247301413,8117.26706368351,277.291873288799,-2786.84840803789,-1403.61981938187,728.807459002091
fb,0deg,speed0,spin-500,run2,74,96,779277.345485874,167.016108572807,203.892555072181,2173.70699599991,0,777103.638489874,23590.0678855743,0.980672349740033,8551.91965419117,-702.59721243834,-2578.20270534376,-2005.0047754557,78.4247558843408
fb,0deg,speed0,spin-500,run2,75,97,801639.961532574,169.768226758203,209.743579678853,2458.09668775351,0,799181.864844821,22362.6160467004,0.980588716273973,8854.03401729236,-1724.03997055659,-2022.19665616792,-2332.35914306046,-686.036272723013
fb,0deg,speed0,spin-500,run2,76,99,841256.695266876,171.422079702274,220.109025449209,3035.04358564429,0,838221.651681232,39616.7337343019,0.926158179452036,8987.10159437642,-3514.56340566328,-266.209262347012,-2015.18303258386,-2084.02842502607
fb,0deg,speed0,spin-500,run2,77,100,858167.126565339,171.422819954564,224.533523434155,3331.33396367277,0,854835.792601666,16910.431298463,0.977695040203963,8974.20348257244,-4226.79610503955,810.741864357297,-1212.88609267377,-1928.92064146322
fb,0deg,speed0,spin-500,run2,78,101,874657.187953462,171.931399645172,228.848034524715,3569.18314372686,0,871088.004809736,16490.0613881232,0.978129922805446,8986.91204251088,-4800.8368137141,1930.10780474055,-21.1930604904445,-1053.06069974855
fb,0deg,speed0,spin-500,run2,79,103,908408.198922436,187.510263480672,237.678754296817,3852.16828921691,0,904556.030633219,33751.0109689733,0.927441481390212,9198.68300626466,-5624.78608493332,3688.4977141276,2151.9208086696,1164.6304508234
fb,0deg,speed0,spin-500,run2,80,104,917963.666629609,195.659552172028,240.178876669181,3898.74658311218,0,914064.920046497,9555.46770717332,0.989831175516478,9248.6293185638,-5786.55915912051,4104.83701678921,2712.20155908936,1760.79699740244
fb,0deg,speed0,spin0,run4,1,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,NaN,NaN,-3.90806613726227e-12,-0,0,-0,0
fb,0deg,speed0,spin0,run4,2,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598277e-28,3.37002800945169e-27,-1.81108869220126e-28,-4.43413326296877e-28
fb,0deg,speed0,spin0,run4,3,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,-1.08157505425482e-28,3.0922496908302e-27,-1.5083130013598e-27
fb,0deg,speed0,spin0,run4,4,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456867e-29,1.50190900534546e-28,4.23274796264797e-28
fb,0deg,speed0,spin0,run4,5,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080479e-28
fb,0deg,speed0,spin0,run4,6,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,7,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,8,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,9,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,10,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,1.02574448212804e-27,1.72752020826272e-28,5.30417735690439e-29,-1.26669676228282e-29
fb,0deg,speed0,spin0,run4,11,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,1.02574448212804e-27,-1.72752020826266e-28,-5.3041773569042e-29,1.26669676228274e-29
fb,0deg,speed0,spin0,run4,12,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,13,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,14,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,15,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,16,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,17,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,18,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,19,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,20,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,21,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,22,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,23,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,24,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,25,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,26,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,1.02574448212804e-27,1.72752020826272e-28,5.30417735690439e-29,-1.26669676228282e-29
fb,0deg,speed0,spin0,run4,27,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,1.02574448212804e-27,-1.72752020826266e-28,-5.3041773569042e-29,1.26669676228274e-29
fb,0deg,speed0,spin0,run4,28,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,29,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,30,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,31,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,32,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,33,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,34,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,35,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,36,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,37,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,38,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,39,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,40,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,41,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,42,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,1.02574448212804e-27,1.72752020826272e-28,5.30417735690439e-29,-1.26669676228282e-29
fb,0deg,speed0,spin0,run4,43,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,1.02574448212804e-27,-1.72752020826266e-28,-5.3041773569042e-29,1.26669676228274e-29
fb,0deg,speed0,spin0,run4,44,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,45,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,46,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,47,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,48,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,49,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,50,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,51,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,52,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,53,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,54,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,55,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,56,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,57,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,58,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,1.02574448212804e-27,1.72752020826272e-28,5.30417735690439e-29,-1.26669676228282e-29
fb,0deg,speed0,spin0,run4,59,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,1.02574448212804e-27,-1.72752020826266e-28,-5.3041773569042e-29,1.26669676228274e-29
fb,0deg,speed0,spin0,run4,60,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,61,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,62,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,63,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,64,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,65,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,66,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,67,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,68,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,69,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,70,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,71,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,72,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,73,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,74,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,1.02574448212804e-27,1.72752020826272e-28,5.30417735690439e-29,-1.26669676228282e-29
fb,0deg,speed0,spin0,run4,75,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,1.02574448212804e-27,-1.72752020826266e-28,-5.3041773569042e-29,1.26669676228274e-29
fb,0deg,speed0,spin0,run4,76,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,77,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598267e-28,1.12918126456864e-29,1.50190900534544e-28,4.23274796264792e-28
fb,0deg,speed0,spin0,run4,78,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,79,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run4,80,1,600239.387017172,180.336299122627,157.048505237355,188.113030136905,0,600051.273987035,0,1,-3.90806613726227e-12,-1.48658620598266e-28,-1.03520243105377e-28,-2.20492846820442e-28,-3.31230490080476e-28
fb,0deg,speed0,spin0,run5,1,1,600141.500023569,180.219665629811,157.02289377906,188.135740644363,0,599953.364282924,NaN,NaN,-2513.71860567975,-1385.03178766686,-821.062228741198,429.333645932613,-460.368648406383
fb,0deg,speed0,spin0,run5,2,2,600080.55954018,180.169317605339,157.006949120926,188.142306426755,0,599892.417233753,-60.9404833886074,0.999993713293293,-2512.84543429253,-1380.70879896022,-817.278758457131,426.26027296821,-455.453758383245
fb,0deg,speed0,spin0,run5,3,4,599976.238312903,180.074577458854,156.979654189666,188.15941876504,0,599788.078894138,-104.321227277163,0.999978385137397,-2510.83990119537,-1371.23981026719,-809.056613071095,419.347460755399,-444.969189126363
fb,0deg,speed0,spin0,run5,4,5,599920.593613134,180.02522626081,156.965095136874,188.168631335522,0,599732.424981798,-55.6446997693274,0.999994895128539,-2509.66132845976,-1366.07229262495,-804.672899576089,415.510320449059,-439.104845656071
fb,0deg,speed0,spin0,run5,5,6,599892.778257551,179.984692600786,156.95781744049,188.178477002899,0,599704.599780548,-27.8153555823956,0.999995418435243,-2508.53825718729,-1360.87799520698,-800.408150608153,411.458572315323,-433.437436140594
fb,0deg,speed0,spin0,run5,6,7,599873.974672294,179.944692975919,156.952897611799,188.191216161331,0,599685.783456133,-18.8035852572648,0.99999541515515,-2507.25560756173,-1355.08242547242,-795.452795943821,407.611097859969,-427.068770000608
fb,0deg,speed0,spin0,run5,7,9,599845.131689823,179.866319364575,156.94535104391,188.217393579597,0,599656.914296243,-28.8429824711056,0.999982335601452,-2504.66183647804,-1342.24759542946,-784.701949051615,398.737643301504,-413.435947600944
fb,0deg,speed0,spin0,run5,8,10,599857.557779478,179.831145759826,156.948602244761,188.233929390951,0,599669.323850087,12.4260896552587,0.999995966141219,-2503.15414309032,-1335.35515251197,-778.846169358229,394.015908638488,-405.97999198489
fb,0deg,speed0,spin0,run5,9,11,599866.944762172,179.793727118257,156.951058284189,188.249849073923,0,599678.694913098,9.38698269380257,0.999995749813061,-2501.61072816242,-1327.97646518959,-772.527523462408,389.016377818149,-398.045941252885
fb,0deg,speed0,spin0,run5,10,13,599904.715456959,179.718947982085,156.960940726572,188.28729050078,0,599716.428166458,37.7706947866827,0.999980625209111,-2497.95241792616,-1311.65192876835,-758.546308695251,377.684303002404,-380.626379415884
fb,0deg,speed0,spin0,run5,11,14,599945.106123492,179.685819000303,156.971508666534,188.307570260351,0,599756.798553232,40.390666533378,0.999995009875331,-2495.9882899922,-1303.27227205425,-751.219470403733,371.873078582087,-371.522992061751
fb,0deg,speed0,spin0,run5,12,15,599988.367007522,179.650965476661,156.982827579153,188.327859004195,0,599800.039148517,43.2608840294415,0.999994872083864,-2493.94662986784,-1294.15229646209,-743.484247556997,365.597765579795,-361.746983953142
fb,0deg,speed0,spin0,run5,13,16,600044.252588948,179.614550051226,156.997449656972,188.350866128597,0,599855.90172282,55.8855814265553,0.999994809511259,-2491.75921157504,-1284.34205791538,-735.077668967114,358.956294861515,-351.313462011295
fb,0deg,speed0,spin0,run5,14,18,600175.227195784,179.539694305192,157.031718261587,188.398881309383,0,599986.828314475,130.974606836098,0.999980406065018,-2486.77740918271,-1263.89632772821,-717.308444442452,344.684250118516,-329.569585460815
fb,0deg,speed0,spin0,run5,15,19,600248.182613814,179.499209203083,157.050806544692,188.425513934343,0,600059.75709988,72.9554180301493,0.999994412803244,-2484.06632799652,-1252.73645404278,-707.531362060684,336.751356489993,-317.774234422117
